occurrenceID,dwc_references,identifier,title,author,imagedate,rightsholder,description,description_with_links,license
SANT:SANT:40235-A,http://www.usc.es/herbario?SANT_40235,http://193.144.34.193/imsrv/santimagethumb.php?id=4958,SANT 40235: Geranium subargenteum Lange,D.G.SanLeón,2011-06-23T20:00:00,D.G.SanLeón,SANT 40235: Geranium subargenteum Lange [Click reference links for details & high resolution images],SANT 40235: Geranium subargenteum Lange <a href=http://www.usc.es/herbario?SANT_40235 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40237-A,http://www.usc.es/herbario?SANT_40237,http://193.144.34.193/imsrv/santimagethumb.php?id=4674,SANT 40237: Centaurea hyalolepis Boiss. subsp. hyalolepis,D.G.SanLeón,2011-04-25T20:00:00,D.G.SanLeón,SANT 40237: Centaurea hyalolepis Boiss. subsp. hyalolepis [Click reference links for details & high resolution images],SANT 40237: Centaurea hyalolepis Boiss. subsp. hyalolepis <a href=http://www.usc.es/herbario?SANT_40237 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40238-A,http://www.usc.es/herbario?SANT_40238,http://193.144.34.193/imsrv/santimagethumb.php?id=4839,"SANT 40238: Diplotaxis ilorcitana (Sennen) Aedo, Mart. Laborde & Muñoz Garm.",D.G.SanLeón,2011-06-23T20:00:00,D.G.SanLeón,"SANT 40238: Diplotaxis ilorcitana (Sennen) Aedo, Mart. Laborde & Muñoz Garm. [Click reference links for details & high resolution images]","SANT 40238: Diplotaxis ilorcitana (Sennen) Aedo, Mart. Laborde & Muñoz Garm. <a href=http://www.usc.es/herbario?SANT_40238 target=_blank>Click here for details & hi-res version</a>",If you want to use any images ask author for permission
SANT:SANT:40239-A,http://www.usc.es/herbario?SANT_40239,http://193.144.34.193/imsrv/santimagethumb.php?id=4921,SANT 40239: Genista valentina (Willd. ex Spreng.) Steud. subsp. valentina,D.G.SanLeón,2011-06-23T20:00:00,D.G.SanLeón,SANT 40239: Genista valentina (Willd. ex Spreng.) Steud. subsp. valentina [Click reference links for details & high resolution images],SANT 40239: Genista valentina (Willd. ex Spreng.) Steud. subsp. valentina <a href=http://www.usc.es/herbario?SANT_40239 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40240-A,http://www.usc.es/herbario?SANT_40240,http://193.144.34.193/imsrv/santimagethumb.php?id=5404,SANT 40240: Ononis speciosa Lag.,D.G.SanLeón,2011-07-14T20:00:00,D.G.SanLeón,SANT 40240: Ononis speciosa Lag. [Click reference links for details & high resolution images],SANT 40240: Ononis speciosa Lag. <a href=http://www.usc.es/herbario?SANT_40240 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40241-A,http://www.usc.es/herbario?SANT_40241,http://193.144.34.193/imsrv/santimagethumb.php?id=5210,SANT 40241: Linaria bipunctata (L.) Dum.Cours. var. glutinosa (Lange) Viano,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40241: Linaria bipunctata (L.) Dum.Cours. var. glutinosa (Lange) Viano [Click reference links for details & high resolution images],SANT 40241: Linaria bipunctata (L.) Dum.Cours. var. glutinosa (Lange) Viano <a href=http://www.usc.es/herbario?SANT_40241 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40242-A,http://www.usc.es/herbario?SANT_40242,http://193.144.34.193/imsrv/santimagethumb.php?id=5201,SANT 40242: Limonium bellidifolium (Gouan) Dumort,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40242: Limonium bellidifolium (Gouan) Dumort [Click reference links for details & high resolution images],SANT 40242: Limonium bellidifolium (Gouan) Dumort <a href=http://www.usc.es/herbario?SANT_40242 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40242-A,http://www.usc.es/herbario?SANT_40242,http://193.144.34.193/imsrv/santimagethumb.php?id=5202,SANT 40242: Limonium bellidifolium (Gouan) Dumort,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40242: Limonium bellidifolium (Gouan) Dumort [Click reference links for details & high resolution images],SANT 40242: Limonium bellidifolium (Gouan) Dumort <a href=http://www.usc.es/herbario?SANT_40242 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40243-A,http://www.usc.es/herbario?SANT_40243,http://193.144.34.193/imsrv/santimagethumb.php?id=4492,SANT 40243: Armeria trachyphylla Lange,D.G.SanLeón,2011-04-08T20:00:00,D.G.SanLeón,SANT 40243: Armeria trachyphylla Lange [Click reference links for details & high resolution images],SANT 40243: Armeria trachyphylla Lange <a href=http://www.usc.es/herbario?SANT_40243 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40244-A,http://www.usc.es/herbario?SANT_40244,http://193.144.34.193/imsrv/santimagethumb.php?id=5203,SANT 40244: Limonium binervosum (G.E. Sm.) C.E. Salmon,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40244: Limonium binervosum (G.E. Sm.) C.E. Salmon [Click reference links for details & high resolution images],SANT 40244: Limonium binervosum (G.E. Sm.) C.E. Salmon <a href=http://www.usc.es/herbario?SANT_40244 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40245-A,http://www.usc.es/herbario?SANT_40245,http://193.144.34.193/imsrv/santimagethumb.php?id=5478,SANT 40245: Lythrum tribracteatum Salzm. ex Spreng.,D.G.SanLeón,2011-07-15T20:00:00,D.G.SanLeón,SANT 40245: Lythrum tribracteatum Salzm. ex Spreng. [Click reference links for details & high resolution images],SANT 40245: Lythrum tribracteatum Salzm. ex Spreng. <a href=http://www.usc.es/herbario?SANT_40245 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40246-A,http://www.usc.es/herbario?SANT_40246,http://193.144.34.193/imsrv/santimagethumb.php?id=7036,SANT 40246: Potamogeton alpinus Balb.,D.G.SanLeón,2015-03-16T20:00:00,D.G.SanLeón,SANT 40246: Potamogeton alpinus Balb. [Click reference links for details & high resolution images],SANT 40246: Potamogeton alpinus Balb. <a href=http://www.usc.es/herbario?SANT_40246 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40247-A,http://www.usc.es/herbario?SANT_40247,http://193.144.34.193/imsrv/santimagethumb.php?id=4511,SANT 40247: Aster willkommii Sch.Bip.,D.G.SanLeón,2011-04-08T20:00:00,D.G.SanLeón,SANT 40247: Aster willkommii Sch.Bip. [Click reference links for details & high resolution images],SANT 40247: Aster willkommii Sch.Bip. <a href=http://www.usc.es/herbario?SANT_40247 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40248-A,http://www.usc.es/herbario?SANT_40248,http://193.144.34.193/imsrv/santimagethumb.php?id=4700,SANT 40248: Crataegus laevigata (Poir.) DC.,D.G.SanLeón,2011-04-26T20:00:00,D.G.SanLeón,SANT 40248: Crataegus laevigata (Poir.) DC. [Click reference links for details & high resolution images],SANT 40248: Crataegus laevigata (Poir.) DC. <a href=http://www.usc.es/herbario?SANT_40248 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40249-A,http://www.usc.es/herbario?SANT_40249,http://193.144.34.193/imsrv/santimagethumb.php?id=4971,SANT 40249: Gypsophila struthium L. subsp. hispanica (Willk.) G.López,D.G.SanLeón,2011-06-23T20:00:00,D.G.SanLeón,SANT 40249: Gypsophila struthium L. subsp. hispanica (Willk.) G.López [Click reference links for details & high resolution images],SANT 40249: Gypsophila struthium L. subsp. hispanica (Willk.) G.López <a href=http://www.usc.es/herbario?SANT_40249 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40250-A,http://www.usc.es/herbario?SANT_40250,http://193.144.34.193/imsrv/santimagethumb.php?id=5734,SANT 40250: Sideritis linearifolia Lam.,D.G.SanLeón,2011-07-20T20:00:00,D.G.SanLeón,SANT 40250: Sideritis linearifolia Lam. [Click reference links for details & high resolution images],SANT 40250: Sideritis linearifolia Lam. <a href=http://www.usc.es/herbario?SANT_40250 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40251-A,http://www.usc.es/herbario?SANT_40251,http://193.144.34.193/imsrv/santimagethumb.php?id=5200,SANT 40251: Limonium angustebracteatum Erben,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40251: Limonium angustebracteatum Erben [Click reference links for details & high resolution images],SANT 40251: Limonium angustebracteatum Erben <a href=http://www.usc.es/herbario?SANT_40251 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40252-A,http://www.usc.es/herbario?SANT_40252,http://193.144.34.193/imsrv/santimagethumb.php?id=5205,SANT 40252: Limonium densissimum (Pignatti) Pignatti,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40252: Limonium densissimum (Pignatti) Pignatti [Click reference links for details & high resolution images],SANT 40252: Limonium densissimum (Pignatti) Pignatti <a href=http://www.usc.es/herbario?SANT_40252 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40253-A,http://www.usc.es/herbario?SANT_40253,http://193.144.34.193/imsrv/santimagethumb.php?id=5799,SANT 40253: Thalictrum maritimum Leon Dufour,D.G.SanLeón,2011-07-20T20:00:00,D.G.SanLeón,SANT 40253: Thalictrum maritimum Leon Dufour [Click reference links for details & high resolution images],SANT 40253: Thalictrum maritimum Leon Dufour <a href=http://www.usc.es/herbario?SANT_40253 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40254-A,http://www.usc.es/herbario?SANT_40254,http://193.144.34.193/imsrv/santimagethumb.php?id=5133,SANT 40254: Hypericum ericoides L.,D.G.SanLeón,2011-07-01T20:00:00,D.G.SanLeón,SANT 40254: Hypericum ericoides L. [Click reference links for details & high resolution images],SANT 40254: Hypericum ericoides L. <a href=http://www.usc.es/herbario?SANT_40254 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40255-A,http://www.usc.es/herbario?SANT_40255,http://193.144.34.193/imsrv/santimagethumb.php?id=5863,SANT 40255: Valeriana montana L.,D.G.SanLeón,2011-07-21T20:00:00,D.G.SanLeón,SANT 40255: Valeriana montana L. [Click reference links for details & high resolution images],SANT 40255: Valeriana montana L. <a href=http://www.usc.es/herbario?SANT_40255 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40256-A,http://www.usc.es/herbario?SANT_40256,http://193.144.34.193/imsrv/santimagethumb.php?id=7512,SANT 40256: Centaurium scilloides (L.fil.) Samp.,D.G.SanLeón,2016-07-21T20:00:00,D.G.SanLeón,SANT 40256: Centaurium scilloides (L.fil.) Samp. [Click reference links for details & high resolution images],SANT 40256: Centaurium scilloides (L.fil.) Samp. <a href=http://www.usc.es/herbario?SANT_40256 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40256-A,http://www.usc.es/herbario?SANT_40256,http://193.144.34.193/imsrv/santimagethumb.php?id=7639,SANT 40256: Centaurium scilloides (L.fil.) Samp.,D.G.SanLeón,2016-07-21T20:00:00,D.G.SanLeón,SANT 40256: Centaurium scilloides (L.fil.) Samp. [Click reference links for details & high resolution images],SANT 40256: Centaurium scilloides (L.fil.) Samp. <a href=http://www.usc.es/herbario?SANT_40256 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40257-A,http://www.usc.es/herbario?SANT_40257,http://193.144.34.193/imsrv/santimagethumb.php?id=5691,SANT 40257: Samolus valerandi L.,D.G.SanLeón,2011-07-19T20:00:00,D.G.SanLeón,SANT 40257: Samolus valerandi L. [Click reference links for details & high resolution images],SANT 40257: Samolus valerandi L. <a href=http://www.usc.es/herbario?SANT_40257 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40258-A,http://www.usc.es/herbario?SANT_40258,http://193.144.34.193/imsrv/santimagethumb.php?id=5130,SANT 40258: Hypericum elodes L.,D.G.SanLeón,2011-07-01T20:00:00,D.G.SanLeón,SANT 40258: Hypericum elodes L. [Click reference links for details & high resolution images],SANT 40258: Hypericum elodes L. <a href=http://www.usc.es/herbario?SANT_40258 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40259-A,http://www.usc.es/herbario?SANT_40259,http://193.144.34.193/imsrv/santimagethumb.php?id=5180,SANT 40259: Lavandula buchii Webb var. buchii,D.G.SanLeón,2011-07-04T20:00:00,D.G.SanLeón,SANT 40259: Lavandula buchii Webb var. buchii [Click reference links for details & high resolution images],SANT 40259: Lavandula buchii Webb var. buchii <a href=http://www.usc.es/herbario?SANT_40259 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40260-A,http://www.usc.es/herbario?SANT_40260,http://193.144.34.193/imsrv/santimagethumb.php?id=4497,SANT 40260: Artemisia thuscula Cav.,D.G.SanLeón,2011-04-08T20:00:00,D.G.SanLeón,SANT 40260: Artemisia thuscula Cav. [Click reference links for details & high resolution images],SANT 40260: Artemisia thuscula Cav. <a href=http://www.usc.es/herbario?SANT_40260 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40261-A,http://www.usc.es/herbario?SANT_40261,http://193.144.34.193/imsrv/santimagethumb.php?id=5598,SANT 40261: Phyllis nobla L.,D.G.SanLeón,2011-07-18T20:00:00,D.G.SanLeón,SANT 40261: Phyllis nobla L. [Click reference links for details & high resolution images],SANT 40261: Phyllis nobla L. <a href=http://www.usc.es/herbario?SANT_40261 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40262-A,http://www.usc.es/herbario?SANT_40262,http://193.144.34.193/imsrv/santimagethumb.php?id=4374,SANT 40262: Adenocarpus foliolosus (Ait.) DC. var. foliolosus,D.G.SanLeón,2011-04-04T20:00:00,D.G.SanLeón,SANT 40262: Adenocarpus foliolosus (Ait.) DC. var. foliolosus [Click reference links for details & high resolution images],SANT 40262: Adenocarpus foliolosus (Ait.) DC. var. foliolosus <a href=http://www.usc.es/herbario?SANT_40262 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40263-A,http://www.usc.es/herbario?SANT_40263,http://193.144.34.193/imsrv/santimagethumb.php?id=4658,SANT 40263: Carex furva Webb,D.G.SanLeón,2011-04-25T20:00:00,D.G.SanLeón,SANT 40263: Carex furva Webb [Click reference links for details & high resolution images],SANT 40263: Carex furva Webb <a href=http://www.usc.es/herbario?SANT_40263 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:40264-A,http://www.usc.es/herbario?SANT_40264,http://193.144.34.193/imsrv/santimagethumb.php?id=4660,SANT 40264: Carex leporina L.,D.G.SanLeón,2011-04-25T20:00:00,D.G.SanLeón,SANT 40264: Carex leporina L. [Click reference links for details & high resolution images],SANT 40264: Carex leporina L. <a href=http://www.usc.es/herbario?SANT_40264 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
